2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,cityName,cityName-en,provinceName
,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,歙县,Shexian,安徽省
54.0,70.0,85.0,105.0,132.0,158.0,184.0,262.0,298.0,399.0,493.0,620.0,736.0,869.0,1020.0,1292.0,1486.0,1727.0,1990.0,2200.0,2959.0,3410.0,3658.0,4158.0,4816.0,5634.0,6537.0,7183.0,7965.0,9066.0,10045.0,10937.0,12411.0,13911.0,15576.0,17958.0,19805.0,21771.0,武汉,Wuhan,湖北省
,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,7.0,7.0,9.0,10.0,10.0,10.0,10.0,13.0,13.0,,14.0,,15.0,,,,毕节,Bijie,贵州省
,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,永城,Yongcheng,河南省
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,8.0,8.0,10.0,10.0,13.0,13.0,18.0,18.0,18.0,23.0,27.0,28.0,30.0,30.0,30.0,30.0,35.0,37.0,37.0,41.0,41.0,41.0,42.0,42.0,42.0,43.0,永州,Yongzhou,湖南省
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,10.0,10.0,10.0,10.0,13.0,14.0,17.0,17.0,18.0,22.0,22.0,汉中,Hanzhong,陕西省
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,5.0,6.0,6.0,8.0,8.0,9.0,11.0,13.0,14.0,15.0,18.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,22.0,22.0,22.0,22.0,汕头,Shantou,广东省
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,汕尾,Shanwei,广东省
,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,11.0,11.0,13.0,13.0,13.0,江门,Jiangmen,广东省
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,6.0,6.0,6.0,7.0,10.0,10.0,10.0,10.0,11.0,13.0,13.0,13.0,13.0,13.0,13.0,池州,Chizhou,安徽省
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0,6.0,7.0,7.0,7.0,9.0,9.0,17.0,19.0,22.0,19.0,19.0,15.0,19.0,33.0,22.0,24.0,26.0,27.0,,24.0,25.0,沈阳,Shenyang,辽宁省
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,7.0,9.0,11.0,13.0,13.0,14.0,16.0,16.0,16.0,20.0,20.0,20.0,25.0,25.0,29.0,31.0,34.0,36.0,38.0,42.0,44.0,44.0,48.0,沧州,Cangzhou,河北省
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,9.0,9.0,9.0,9.0,河池,Hechi,广西壮族自治区
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,河源,Heyuan,广东省
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,10.0,11.0,11.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,16.0,17.0,19.0,21.0,21.0,22.0,23.0,29.0,30.0,32.0,32.0,泉州,Quanzhou,福建省
,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,6.0,7.0,7.0,11.0,13.0,20.0,22.0,23.0,24.0,25.0,25.0,28.0,31.0,32.0,泰安,Taian,山东省
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,5.0,5.0,6.0,15.0,15.0,16.0,16.0,20.0,22.0,22.0,24.0,24.0,25.0,25.0,26.0,28.0,28.0,32.0,37.0,37.0,37.0,泰州,Taizhou,江苏省
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,6.0,6.0,6.0,8.0,10.0,12.0,17.0,20.0,20.0,20.0,20.0,泸州,Luzhou,四川省
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,8.0,9.0,11.0,11.0,13.0,14.0,16.0,17.0,19.0,19.0,19.0,22.0,25.0,27.0,27.0,28.0,31.0,洛阳,Luoyang,河南省
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,11.0,11.0,11.0,13.0,16.0,17.0,17.0,22.0,22.0,24.0,24.0,24.0,25.0,25.0,25.0,29.0,31.0,济南,Jinan,山东省
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0,7.0,8.0,8.0,8.0,9.0,12.0,14.0,15.0,18.0,18.0,20.0,22.0,27.0,29.0,29.0,30.0,31.0,34.0,35.0,43.0,43.0,45.0,45.0,46.0,济宁,Jining,山东省
,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,济源,Jiyuan,河南省
,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,2.0,,2.0,,,2.0,2.0,,3.0,,3.0,,,,,,,,海北,Haibei,青海省
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,5.0,4.0,5.0,10.0,10.0,12.0,10.0,9.0,12.0,16.0,22.0,18.0,19.0,20.0,19.0,20.0,28.0,28.0,29.0,31.0,32.0,33.0,海口,Haikou,海南省
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,6.0,6.0,9.0,10.0,14.0,14.0,17.0,17.0,19.0,19.0,22.0,22.0,22.0,淄博,Zibo,山东省
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,5.0,6.0,6.0,10.0,10.0,10.0,13.0,13.0,14.0,15.0,15.0,15.0,17.0,20.0,22.0,22.0,22.0,24.0,24.0,淮北,Huaibei,安徽省
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,4.0,4.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,11.0,11.0,12.0,14.0,14.0,15.0,15.0,18.0,18.0,20.0,21.0,21.0,21.0,淮南,Huainan,安徽省
,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,6.0,6.0,6.0,11.0,11.0,21.0,28.0,28.0,32.0,34.0,34.0,37.0,40.0,46.0,46.0,50.0,50.0,55.0,55.0,57.0,淮安,Huaian,江苏省
2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,10.0,13.0,16.0,22.0,31.0,39.0,46.0,56.0,66.0,82.0,94.0,104.0,115.0,131.0,154.0,165.0,184.0,201.0,224.0,228.0,240.0,252.0,265.0,265.0,274.0,284.0,302.0,311.0,深圳,Shenzhen,广东省
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,清远,Qingyuan,广东省
1.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,8.0,15.0,17.0,28.0,28.0,36.0,49.0,70.0,78.0,99.0,102.0,120.0,140.0,159.0,169.0,182.0,194.0,208.0,228.0,246.0,269.0,281.0,293.0,307.0,318.0,355.0,385.0,406.0,433.0,448.0,温州,Wenzhou,浙江省
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,7.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,渭南,Weinan,陕西省
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,湖州,Huzhou,浙江省
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,5.0,7.0,10.0,11.0,11.0,11.0,11.0,12.0,12.0,14.0,14.0,15.0,16.0,17.0,17.0,17.0,19.0,21.0,25.0,26.0,29.0,29.0,33.0,33.0,34.0,湘潭,Xiangtan,湖南省
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,湘西自治州,Xiangxizizhizhou,湖南省
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,6.0,6.0,7.0,9.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0,17.0,17.0,17.0,17.0,湛江,Zhanjiang,广东省
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,11.0,11.0,滁州,Chuzhou,安徽省
,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,滑县,Huaxian,河南省
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,满洲里,Manzhouli,内蒙古自治区
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0,6.0,6.0,8.0,9.0,9.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,滨州,Binzhou,山东省
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,9.0,9.0,12.0,12.0,13.0,14.0,21.0,22.0,22.0,22.0,23.0,23.0,25.0,27.0,28.0,30.0,33.0,漯河,Tahe,河南省
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,6.0,6.0,8.0,8.0,11.0,11.0,13.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,16.0,16.0,漳州,Zhangzhou,福建省
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,5.0,6.0,8.0,9.0,10.0,17.0,14.0,15.0,17.0,17.0,22.0,22.0,24.0,24.0,24.0,27.0,29.0,29.0,潍坊,Weifang,山东省
,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,6.0,13.0,13.0,16.0,17.0,18.0,24.0,33.0,46.0,56.0,64.0,75.0,86.0,90.0,99.0,103.0,106.0,108.0,116.0,128.0,潜江,Qianjiang,湖北省
,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,潮州,Chaozhou,广东省
,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,澄迈,Chengmai,海南省
,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,澳门,Aomen,澳门
,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,11.0,11.0,13.0,15.0,濮阳,Puyang,河南省
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,7.0,12.0,13.0,13.0,13.0,13.0,15.0,17.0,18.0,18.0,19.0,20.0,23.0,26.0,28.0,30.0,30.0,33.0,烟台,Yantai,山东省
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,6.0,6.0,6.0,7.0,8.0,8.0,8.0,9.0,10.0,13.0,16.0,18.0,25.0,27.0,29.0,30.0,32.0,32.0,32.0,焦作,Jiaozuo,河南省
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,牡丹江,Mudanjiang,黑龙江省
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,玉林,Yulin,广西壮族自治区
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,10.0,10.0,10.0,10.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,玉溪,Yuxi,云南省
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,21.0,27.0,27.0,34.0,37.0,41.0,43.0,46.0,46.0,50.0,53.0,53.0,55.0,57.0,60.0,62.0,64.0,72.0,76.0,珠海,Zhuhai,广东省
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,琼中,Qiongzhong,海南省
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,琼海,Qionghai,海南省
,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,2.0,4.0,4.0,4.0,4.0,4.0,6.0,,6.0,8.0,,8.0,,8.0,,8.0,甘南,Gannan,甘肃省
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,6.0,8.0,8.0,8.0,10.0,12.0,12.0,18.0,18.0,18.0,18.0,23.0,31.0,40.0,甘孜,Ganzi,四川省
,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,白城,Baicheng,吉林省
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,3.0,3.0,,3.0,,3.0,,4.0,白银,Baiyin,甘肃省
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,百色,Baise,广西壮族自治区
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,6.0,10.0,15.0,16.0,16.0,22.0,22.0,22.0,25.0,27.0,30.0,31.0,35.0,48.0,51.0,52.0,52.0,55.0,56.0,56.0,58.0,58.0,59.0,59.0,益阳,Yiyang,湖南省
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,9.0,10.0,15.0,17.0,24.0,25.0,20.0,20.0,20.0,30.0,24.0,24.0,25.0,25.0,27.0,27.0,盐城,Yancheng,江苏省
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,3.0,3.0,,,,,,,监狱系统,Jianyuxitong,湖北省
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,8.0,9.0,9.0,11.0,,11.0,11.0,盘锦,Panjin,辽宁省
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,5.0,5.0,省十里丰监狱,Shengshilifengjianyu,浙江省
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,眉山,Meishan,四川省
,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,石嘴山,Shizuishan,宁夏回族自治区
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,7.0,7.0,11.0,11.0,13.0,13.0,15.0,19.0,21.0,21.0,22.0,22.0,24.0,24.0,27.0,27.0,石家庄,Shijiazhuang,河北省
,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,石河子,Shihezi,新疆维吾尔自治区
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,7.0,10.0,11.0,12.0,13.0,15.0,17.0,18.0,20.0,23.0,26.0,28.0,33.0,36.0,47.0,50.0,54.0,57.0,62.0,66.0,68.0,70.0,71.0,71.0,福州,Fuzhou,福建省
,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,6.0,7.0,7.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,秦皇岛,Qinhuangdao,河北省
,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,7.0,8.0,8.0,9.0,红河,Honghe,云南省
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,8.0,10.0,12.0,13.0,15.0,16.0,17.0,17.0,19.0,20.0,20.0,20.0,20.0,22.0,28.0,30.0,30.0,30.0,31.0,36.0,36.0,36.0,绍兴,Shaoxing,浙江省
1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,9.0,7.0,7.0,7.0,11.0,16.0,17.0,18.0,20.0,22.0,24.0,30.0,33.0,33.0,33.0,39.0,39.0,39.0,39.0,39.0,39.0,绥化,Suihua,黑龙江省
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,9.0,9.0,10.0,10.0,10.0,12.0,12.0,12.0,13.0,14.0,14.0,15.0,15.0,16.0,绵阳,Mianyang,四川省
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,10.0,11.0,12.0,17.0,18.0,21.0,21.0,22.0,24.0,25.0,28.0,30.0,32.0,33.0,34.0,37.0,聊城,Liaocheng,山东省
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0,14.0,14.0,14.0,14.0,15.0,肇庆,Zhaoqing,广东省
,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,胡杨河,Huyanghe,新疆维吾尔自治区
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,9.0,9.0,9.0,9.0,自贡,Zigong,四川省
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,舟山,Zhoushan,浙江省
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,8.0,11.0,13.0,13.0,17.0,17.0,21.0,26.0,25.0,27.0,27.0,28.0,28.0,30.0,30.0,31.0,31.0,芜湖,Wuhu,安徽省
0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,11.0,13.0,13.0,16.0,17.0,17.0,26.0,26.0,31.0,31.0,33.0,38.0,42.0,49.0,50.0,57.0,57.0,59.0,59.0,62.0,62.0,64.0,苏州,Suzhou,江苏省
,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,9.0,9.0,9.0,10.0,茂名,Maoming,广东省
0.0,0.0,2.0,3.0,3.0,3.0,4.0,9.0,6.0,8.0,12.0,14.0,21.0,29.0,34.0,42.0,55.0,61.0,78.0,101.0,127.0,190.0,225.0,299.0,342.0,377.0,464.0,491.0,571.0,652.0,722.0,776.0,823.0,866.0,922.0,959.0,1011.0,1080.0,荆州,Jingzhou,湖北省
0.0,0.0,1.0,3.0,3.0,4.0,4.0,5.0,11.0,10.0,17.0,23.0,32.0,38.0,41.0,54.0,79.0,83.0,90.0,108.0,117.0,130.0,140.0,147.0,165.0,176.0,214.0,235.0,266.0,333.0,398.0,426.0,469.0,506.0,545.0,571.0,600.0,641.0,荆门,Jingmen,湖北省
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,8.0,8.0,10.0,12.0,17.0,17.0,17.0,19.0,22.0,22.0,24.0,24.0,30.0,30.0,36.0,36.0,36.0,36.0,39.0,莆田,Putian,福建省
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,4.0,5.0,6.0,7.0,7.0,9.0,10.0,11.0,13.0,13.0,13.0,13.0,14.0,15.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,菏泽,Heze,山东省
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,5.0,6.0,7.0,9.0,11.0,11.0,13.0,16.0,16.0,18.0,20.0,23.0,24.0,25.0,萍乡,Pingxiang,江西省
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,营口,Yingkou,辽宁省
